# S12_frequency_set	VNA_S12_trace
# "S12 frequency"	"S12 magnitude"
# 1000
100000	-22.15759715
20119919.9199199	-47.55632596
40139839.8398398	-55.94028713
60159759.7597598	-51.03085967
80179679.6796797	-52.04763193
100199599.5996	-53.50454364
120219519.51952	-62.52612244
140239439.439439	-55.2511807
160259359.359359	-50.57434659
180279279.279279	-64.5192011
200299199.199199	-56.21911133
220319119.119119	-61.66124436
240339039.039039	-48.49217283
260358958.958959	-62.70627976
280378878.878879	-49.32331682
300398798.798799	-58.52371042
320418718.718719	-50.42363527
340438638.638639	-55.40483919
360458558.558559	-49.53329425
380478478.478478	-63.31770183
400498398.398398	-63.80760836
420518318.318318	-52.16855902
440538238.238238	-52.59266261
460558158.158158	-52.15377854
480578078.078078	-56.05676326
500597997.997998	-52.82274799
520617917.917918	-51.38398472
540637837.837838	-52.55417609
560657757.757758	-52.50565422
580677677.677678	-51.71551507
600697597.597598	-65.83008492
620717517.517517	-49.41016055
640737437.437437	-52.54211244
660757357.357357	-59.24538026
680777277.277277	-53.63781166
700797197.197197	-50.90490092
720817117.117117	-52.77973858
740837037.037037	-52.74230405
760856956.956957	-66.10821668
780876876.876877	-44.63934886
800896796.796797	-57.67732622
820916716.716717	-54.02762828
840936636.636637	-52.41364292
860956556.556557	-50.54006148
880976476.476476	-65.56971022
900996396.396396	-50.66130089
921016316.316316	-51.21028819
941036236.236236	-56.45390227
961056156.156156	-50.52034623
981076076.076076	-48.33065949
1001095995.996	-50.93989071
1021115915.91592	-52.16632114
1041135835.83584	-61.50380939
1061155755.75576	-60.35805653
1081175675.67568	-54.17381201
1101195595.5956	-51.78286691
1121215515.51552	-54.16730526
1141235435.43544	-49.98187072
1161255355.35536	-48.32022532
1181275275.27528	-56.63586449
1201295195.1952	-51.80166099
1221315115.11512	-60.46522936
1241335035.03503	-56.21437551
1261354954.95495	-53.43211463
1281374874.87487	-53.45552536
1301394794.79479	-54.33549825
1321414714.71471	-61.31313957
1341434634.63463	-62.19320916
1361454554.55455	-52.43334674
1381474474.47447	-68.97217238
1401494394.39439	-53.0136202
1421514314.31431	-51.51535688
1441534234.23423	-47.55443613
1461554154.15415	-59.1453261
1481574074.07407	-51.6314075
1501593993.99399	-60.56432785
1521613913.91391	-54.19714636
1541633833.83383	-49.80610191
1561653753.75375	-52.24896381
1581673673.67367	-51.21584194
1601693593.59359	-82.61114706
1621713513.51351	-52.56091723
1641733433.43343	-58.47206871
1661753353.35335	-49.82876833
1681773273.27327	-52.3280831
1701793193.19319	-53.73933746
1721813113.11311	-62.11289959
1741833033.03303	-65.25097082
1761852952.95295	-55.19950435
1781872872.87287	-49.06503206
1801892792.79279	-57.34319416
1821912712.71271	-53.24753976
1841932632.63263	-62.68608935
1861952552.55255	-57.66006002
1881972472.47247	-47.80993356
1901992392.39239	-57.63653011
1922012312.31231	-61.51949763
1942032232.23223	-61.42015745
1962052152.15215	-61.18358142
1982072072.07207	-48.6621361
2002091991.99199	-58.08392137
2022111911.91191	-57.13529345
2042131831.83183	-57.19337454
2062151751.75175	-55.5780881
2082171671.67167	-52.92422776
2102191591.59159	-66.93872343
2122211511.51151	-54.65804955
2142231431.43143	-54.80430526
2162251351.35135	-53.11802784
2182271271.27127	-56.13354632
2202291191.19119	-53.19933411
2222311111.11111	-49.60530046
2242331031.03103	-64.33572469
