# Time_set	MSO_chan2_trace
# "Channel 2 time series"	"Voltage"
# 100000
-0.24721974859135	-0.000453427316
-0.24721474854135	-0.00026909264
-0.247209748491349	-6.954492e-05
-0.247204748441349	0.000357013028
-0.247199748391348	-0.000738918856
-0.247194748341348	0.00010925774
-0.247189748291347	-0.000251508732
-0.247184748241347	0.000228393656
-0.247179748191346	6.776762e-05
-0.247174748141346	-0.000128223804
-0.247169748091345	-0.000322832224
-0.247164748041345	-0.000265733916
-0.247159747991344	-0.000186507544
-0.247154747941344	-0.000399687732
-0.247149747891343	-0.000171492072
-0.247144747841343	-0.000266326632
-0.247139747791342	-0.001149671044
-0.247134747741342	0.000345751424
-0.247129747691341	0.000302680728
-0.247124747641341	-0.000515662496
-0.24711974759134	0.000413321048
-0.24711474754134	-0.000265931488
-0.247109747491339	-6.1246896e-05
-0.247104747441339	-0.000429323532
-0.247099747391338	-0.00029082556
-0.247094747341338	-0.000289640128
-0.247089747291337	-0.000186507544
-0.247084747241336	-0.000164577052
-0.247079747191336	-0.000211401616
-0.247074747141336	0.000179790944
-0.247069747091335	-0.000150944584
-0.247064747041335	-0.000506574184
-0.247059746991334	-0.000641713432
-0.247054746941334	-0.000245779144
-0.247049746891333	-0.000496893156
-0.247044746841333	9.8983996e-05
-0.247039746791332	-1.3039328e-05
-0.247034746741332	0.000176827364
-0.247029746691331	-0.000153710592
-0.247024746641331	5.93140000000023e-07
-0.24701974659133	2.13382e-05
-0.24701474654133	5.6703588e-05
-0.247009746491329	-0.000645664872
-0.247004746441329	-0.000363729628
-0.246999746391328	-1.7978628e-05
-0.246994746341328	-0.000386450408
-0.246989746291327	-0.000234319968
-0.246984746241327	0.000285689536
-0.246979746191326	-0.000363334484
-0.246974746141326	0.000291616696
-0.246969746091325	-0.00039949016
-0.246964746041325	0.000346146568
-0.246959745991324	-0.00076598622
-0.246954745941324	-0.000214365196
-0.246949745891323	0.000343775704
-0.246944745841323	-0.000557942904
-0.246939745791322	-0.000627093104
-0.246934745741322	-0.00029378914
-0.246929745691321	-0.000231356388
-0.246924745641321	-8.1004096e-05
-0.24691974559132	-2.0744636e-05
-0.24691474554132	-0.000960001924
-0.246909745491319	-3.5760108e-05
-0.246904745441319	-0.000128223804
-0.246899745391318	0.00017248078
-0.246894745341318	-0.000286676548
-0.246889745291317	-0.00020290602
-0.246884745241317	-0.000441375424
-0.246879745191316	0.00018729868
-0.246874745141316	-0.000140868412
-0.246869745091315	0.000186508392
-0.246864745041315	-7.74478e-05
-0.246859744991314	-0.000246569432
-0.246854744941314	-0.000389809132
-0.246849744891313	-0.000329747244
-0.246844744841313	-8.0016236e-05
-0.246839744791312	0.000130595516
-0.246834744741312	-0.000197374004
-0.246829744691311	0.000133163952
-0.246824744641311	-3.990912e-05
-0.24681974459131	0.000405220596
-0.246814744541309	0.000116567904
-0.246809744491309	-0.000184531824
-0.246804744441309	-0.0002898377
-0.246799744391308	-0.000502622744
-0.246794744341308	-0.000414110488
-0.246789744291307	-0.000193224992
-0.246784744241307	-0.000596864588
-0.246779744191306	-0.000201325444
-0.246774744141306	-0.000138892692
-0.246769744091305	5.9074452e-05
-0.246764744041305	-0.000292603708
-0.246759743991304	-0.00042912596
-0.246754743941304	-9.7600144e-05
-0.246749743891303	-9.3451132e-05
