# S12_frequency_set	VNA_S12_trace
# "S12 frequency"	"S12 magnitude"
# 1000
100000	-20.23863501
20119919.9199199	-63.35206317
40139839.8398398	-63.21142812
60159759.7597598	-64.32224059
80179679.6796797	-64.55277551
100199599.5996	-65.0205398
120219519.51952	-65.16238748
140239439.439439	-65.45290438
160259359.359359	-65.70069444
180279279.279279	-65.87438841
200299199.199199	-66.20776832
220319119.119119	-66.54095905
240339039.039039	-66.57427572
260358958.958959	-66.90583849
280378878.878879	-66.92587711
300398798.798799	-67.32229517
320418718.718719	-67.51778553
340438638.638639	-67.51394988
360458558.558559	-67.7093635
380478478.478478	-67.78523974
400498398.398398	-67.93038797
420518318.318318	-68.2180835
440538238.238238	-68.28121394
460558158.158158	-68.61601533
480578078.078078	-68.51244029
500597997.997998	-68.72754542
520617917.917918	-68.61644438
540637837.837838	-68.83025571
560657757.757758	-68.94953461
580677677.677678	-69.07543019
600697597.597598	-69.34004297
620717517.517517	-69.77223649
640737437.437437	-69.44676276
660757357.357357	-69.96691863
680777277.277277	-69.80527873
700797197.197197	-69.97109099
720817117.117117	-70.16723508
740837037.037037	-70.06877384
760856956.956957	-70.34071648
780876876.876877	-70.57615597
800896796.796797	-70.8958583
820916716.716717	-70.96311307
840936636.636637	-70.74766695
860956556.556557	-71.0045969
880976476.476476	-71.15245879
900996396.396396	-71.23637984
921016316.316316	-71.55705268
941036236.236236	-71.38132899
961056156.156156	-71.37160435
981076076.076076	-71.68264222
1001095995.996	-71.56042402
1021115915.91592	-71.73159822
1041135835.83584	-72.2472664
1061155755.75576	-71.91831186
1081175675.67568	-72.11134389
1101195595.5956	-72.16899065
1121215515.51552	-72.49652003
1141235435.43544	-72.53052052
1161255355.35536	-72.51010823
1181275275.27528	-72.6190045
1201295195.1952	-72.6741536
1221315115.11512	-72.79743321
1241335035.03503	-72.75718732
1261354954.95495	-72.53326659
1281374874.87487	-73.19239998
1301394794.79479	-73.16942881
1321414714.71471	-73.27153241
1341434634.63463	-73.29706548
1361454554.55455	-73.63527674
1381474474.47447	-73.63807285
1401494394.39439	-73.47198432
1421514314.31431	-73.72895623
1441534234.23423	-73.69281359
1461554154.15415	-73.75986051
1481574074.07407	-74.47561108
1501593993.99399	-74.17892438
1521613913.91391	-74.18451185
1541633833.83383	-74.05742514
1561653753.75375	-74.2756794
1581673673.67367	-74.47369191
1601693593.59359	-74.37731484
1621713513.51351	-74.35304943
1641733433.43343	-74.43298256
1661753353.35335	-74.79773287
1681773273.27327	-74.87104487
1701793193.19319	-74.73290689
1721813113.11311	-74.93691015
1741833033.03303	-75.08864133
1761852952.95295	-75.33863331
1781872872.87287	-74.96611215
1801892792.79279	-75.27875753
1821912712.71271	-75.35758619
1841932632.63263	-75.47800491
1861952552.55255	-75.54891583
1881972472.47247	-75.04664558
1901992392.39239	-75.79211397
1922012312.31231	-76.01523774
1942032232.23223	-75.6501388
1962052152.15215	-75.71988826
1982072072.07207	-76.23284772
2002091991.99199	-75.79108838
2022111911.91191	-75.93684018
2042131831.83183	-76.22137508
2062151751.75175	-76.60789228
2082171671.67167	-76.23636557
2102191591.59159	-76.81265371
2122211511.51151	-76.51878244
2142231431.43143	-76.38646414
2162251351.35135	-76.37837369
2182271271.27127	-76.96314247
2202291191.19119	-76.66334109
2222311111.11111	-76.9961364
2242331031.03103	-77.05784883
2262350950.95095	-77.05025525
2282370870.87087	-77.10957345
2302390790.79079	-77.54025377
2322410710.71071	-77.232549
2342430630.63063	-77.94273847
2362450550.55055	-77.78992192
2382470470.47047	-77.80696279
2402490390.39039	-78.13502654
2422510310.31031	-77.62100808
2442530230.23023	-76.95608543
2462550150.15015	-77.53372439
2482570070.07007	-77.20918063
2502589989.98999	-78.15672735
2522609909.90991	-78.15592164
2542629829.82983	-78.37932919
2562649749.74975	-78.1191108
2582669669.66967	-77.98877659
2602689589.58959	-78.72620536
2622709509.50951	-78.34273333
2642729429.42943	-78.83817472
2662749349.34935	-78.92880456
2682769269.26927	-78.63376014
2702789189.18919	-78.50121801
2722809109.10911	-78.41787131
2742829029.02903	-78.91968776
2762848948.94895	-79.02524307
2782868868.86887	-79.08918521
2802888788.78879	-78.88972857
2822908708.70871	-78.90464002
2842928628.62863	-79.94380258
2862948548.54855	-79.05474713
2882968468.46847	-79.23500543
2902988388.38839	-79.56120549
2923008308.30831	-79.54120705
2943028228.22823	-79.4626453
2963048148.14815	-79.96370514
2983068068.06807	-79.26529346
3003087987.98799	-79.35543399
3023107907.90791	-79.92947014
3043127827.82783	-79.646349
3063147747.74775	-79.39047997
3083167667.66767	-80.14898908
3103187587.58759	-79.75551598
3123207507.50751	-80.45041302
3143227427.42743	-80.06844897
3163247347.34735	-80.03087718
3183267267.26727	-80.23627742
3203287187.18719	-80.01126372
3223307107.10711	-80.10340915
3243327027.02703	-80.66346186
3263346946.94695	-80.40290305
3283366866.86687	-80.04690999
3303386786.78679	-81.07578205
3323406706.70671	-80.86627359
3343426626.62663	-80.59389414
3363446546.54655	-81.11510592
3383466466.46647	-80.60086332
3403486386.38639	-81.30832914
3423506306.30631	-81.42418096
3443526226.22623	-81.11190613
3463546146.14615	-80.78618094
3483566066.06607	-81.41821332
3503585985.98599	-81.20545826
3523605905.90591	-81.09524231
3543625825.82583	-81.60679757
3563645745.74575	-81.29554279
3583665665.66567	-81.66128365
3603685585.58559	-80.94963761
3623705505.50551	-81.54177099
3643725425.42543	-81.60172078
3663745345.34535	-81.11519834
3683765265.26526	-81.32471854
3703785185.18518	-82.22181254
3723805105.1051	-81.62350288
3743825025.02502	-82.37879977
3763844944.94494	-81.77297636
3783864864.86486	-82.09172573
3803884784.78478	-81.52576927
3823904704.7047	-82.13420496
3843924624.62462	-81.82197259
3863944544.54454	-82.06567995
3883964464.46446	-82.07998555
3903984384.38438	-81.99756063
3924004304.3043	-82.11153496
3944024224.22422	-83.4828382
3964044144.14414	-81.98551272
3984064064.06406	-83.28123738
4004083983.98398	-82.69349507
4024103903.9039	-81.62290777
4044123823.82382	-82.83812567
4064143743.74374	-82.94568128
4084163663.66366	-82.9968723
4104183583.58358	-82.38820623
4124203503.5035	-82.83303936
4144223423.42342	-82.44542037
4164243343.34334	-82.77078052
4184263263.26326	-82.65616936
4204283183.18318	-83.45270537
4224303103.1031	-82.99538384
4244323023.02302	-82.92504649
4264342942.94294	-82.49293164
4284362862.86286	-83.42956156
4304382782.78278	-82.88410455
4324402702.7027	-83.5680358
4344422622.62262	-83.17152783
4364442542.54254	-83.43277679
4384462462.46246	-83.32097411
4404482382.38238	-83.93759022
4424502302.3023	-83.43994622
4444522222.22222	-84.12871589
4464542142.14214	-83.54729343
4484562062.06206	-84.01421161
4504581981.98198	-84.17941859
4524601901.9019	-84.38536795
4544621821.82182	-84.17528354
4564641741.74174	-83.4557093
4584661661.66166	-83.86458674
4604681581.58158	-83.48060315
4624701501.5015	-84.74994949
4644721421.42142	-84.15825566
4664741341.34134	-84.54320009
4684761261.26126	-84.69103222
4704781181.18118	-84.7450879
4724801101.1011	-84.18777099
4744821021.02102	-84.47913498
4764840940.94094	-84.74371543
4784860860.86086	-84.57566299
4804880780.78078	-85.20641528
4824900700.7007	-85.20450649
4844920620.62062	-84.49888693
4864940540.54054	-84.82987257
4884960460.46046	-85.29634973
4904980380.38038	-84.91485725
4925000300.3003	-84.94937175
4945020220.22022	-85.2919874
4965040140.14014	-85.08885065
4985060060.06006	-85.5912524
5005079979.97998	-85.69931319
5025099899.8999	-84.60015163
5045119819.81982	-85.99841275
5065139739.73974	-84.98887355
5085159659.65966	-85.7285684
5105179579.57958	-85.71370842
5125199499.4995	-85.26092418
5145219419.41942	-85.71476933
