# S12_frequency_set	VNA_S12_trace
# "S12 frequency"	"S12 magnitude"
# 201
100000	-11.69026031
100099500	-16.2501875
200099000	-31.60655412
300098500	-26.94219272
400098000	-39.65008271
500097500	-52.70836737
600097000	-58.34633719
700096500	-50.37529447
800096000	-46.56754977
900095500	-51.30314826
1000095000	-55.42104517
1100094500	-55.19332132
1200094000	-52.81153962
1300093500	-54.88673977
1400093000	-49.50319378
1500092500	-60.05746439
1600092000	-50.01632257
1700091500	-56.2141878
1800091000	-52.87682097
1900090500	-54.78246057
2000090000	-49.01149096
2100089500	-56.83832542
2200089000	-60.21031087
2300088500	-66.0625863
2400088000	-52.99814738
2500087500	-59.75791912
2600087000	-52.52115985
2700086500	-56.88066412
2800086000	-55.36379823
2900085500	-55.2909786
3000085000	-64.84598571
3100084500	-68.38981813
3200084000	-54.71768226
3300083500	-64.98883499
3400083000	-50.32977912
3500082500	-68.7786961
3600082000	-54.60222942
3700081500	-51.68353399
3800081000	-55.54147012
3900080500	-61.68296144
4000080000	-57.74978746
4100079500	-81.57755231
4200079000	-58.37279266
4300078500	-52.36224138
4400078000	-55.57102789
4500077500	-59.12872829
4600077000	-58.56535438
4700076500	-61.10232566
4800076000	-61.04817678
4900075500	-58.18144354
5000075000	-54.89430896
5100074500	-65.569566
5200074000	-54.2278334
5300073500	-61.07414723
5400073000	-66.46573103
5500072500	-65.16355714
5600072000	-61.02267448
5700071500	-54.66220382
5800071000	-61.29553701
5900070500	-61.57661847
6000070000	-64.0136248
6100069500	-57.99612469
6200069000	-54.47434001
6300068500	-53.13528604
6400068000	-57.43107158
6500067500	-55.16348078
6600067000	-65.89878222
6700066500	-65.66317753
6800066000	-53.59315995
6900065500	-59.16717045
7000065000	-55.3942014
7100064500	-69.83223481
7200064000	-65.01362343
7300063500	-53.74148192
7400063000	-59.87731927
7500062500	-52.64774974
7600062000	-61.15790792
7700061500	-51.8377129
7800061000	-79.71069139
7900060500	-59.45041185
8000060000	-61.82065468
8100059500	-55.9079279
8200059000	-59.61581398
8300058500	-62.10360741
8400058000	-65.90493376
8500057500	-61.13120898
8600057000	-54.52610684
8700056500	-61.58712309
8800056000	-54.34547622
8900055500	-51.59734714
9000055000	-58.00093613
9100054500	-67.82401997
9200054000	-55.7618498
9300053500	-58.77687846
9400053000	-68.039394
9500052500	-64.77433065
9600052000	-54.46930442
9700051500	-53.93579382
9800051000	-60.22600831
9900050500	-55.13239998
10000050000	-50.19334643
10100049500	-58.08708238
10200049000	-56.27865409
10300048500	-56.96684186
10400048000	-63.89311273
10500047500	-61.2830954
10600047000	-49.87876605
10700046500	-57.86458619
10800046000	-55.9037983
10900045500	-54.1227502
11000045000	-53.76208389
11100044500	-53.56298685
11200044000	-48.33345615
11300043500	-65.88411141
11400043000	-56.98034396
11500042500	-55.74861951
11600042000	-57.6012203
11700041500	-54.92628934
11800041000	-57.31944189
11900040500	-50.59698565
12000040000	-57.32180377
12100039500	-55.17834235
12200039000	-52.8578559
12300038500	-67.5205355
12400038000	-55.873861
12500037500	-57.54582387
12600037000	-54.51327474
12700036500	-79.00879787
12800036000	-53.56334998
12900035500	-48.09587513
13000035000	-60.4155031
13100034500	-52.46296797
13200034000	-63.20071128
13300033500	-57.2334792
13400033000	-53.78106005
13500032500	-53.12425982
13600032000	-55.5599555
13700031500	-54.73576522
13800031000	-51.91851264
13900030500	-63.42841446
14000030000	-61.46321339
14100029500	-55.57659152
14200029000	-50.65354207
14300028500	-54.06122856
14400028000	-52.55300224
14500027500	-49.70945495
14600027000	-55.47158122
14700026500	-74.29275157
14800026000	-58.60229353
14900025500	-57.37301715
15000025000	-50.85190201
15100024500	-52.99175156
15200024000	-57.72793477
15300023500	-65.64418709
15400023000	-54.30855679
15500022500	-54.63392472
15600022000	-55.25151111
15700021500	-59.00736164
15800021000	-65.85524098
15900020500	-58.60368031
16000020000	-54.33335864
16100019500	-59.52823286
16200019000	-59.99037318
16300018500	-58.4788965
16400018000	-51.92048912
16500017500	-57.00450064
16600017000	-57.58547861
16700016500	-55.85836253
16800016000	-60.19620253
16900015500	-61.83807432
17000015000	-59.62185094
17100014500	-53.04184437
17200014000	-56.57661687
17300013500	-45.06521649
17400013000	-48.75594955
17500012500	-59.97060673
17600012000	-50.58176071
17700011500	-53.50580514
17800011000	-59.73333819
17900010500	-57.47470305
18000010000	-57.3934717
18100009500	-50.11569722
18200009000	-51.61142661
18300008500	-69.16042571
18400008000	-57.23784526
18500007500	-54.05755615
18600007000	-54.8439013
18700006500	-52.48064565
18800006000	-51.41431005
18900005500	-60.74759528
19000005000	-58.79176042
19100004500	-53.3528379
19200004000	-48.92347119
19300003500	-50.33113252
19400003000	-50.10072376
19500002500	-59.22620721
19600002000	-51.84888741
19700001500	-50.62477213
19800001000	-51.64263565
19900000500	-50.0385414
20000000000	-59.47242462
