# Time_set	MSO_chan2_trace
# "Channel 2 time series"	"Voltage"
# 100000
-0.247219826685894	0.000427546232
-0.247214826635894	0.000781397684
-0.247209826585893	0.00012901494
-0.247204826535893	0.000226417936
-0.247199826485892	0.000509736184
-0.247194826435892	0.00012209992
-0.247189826385891	0.000736746412
-0.247184826335891	0.0001250635
-0.24717982628589	0.0009993196
-0.24717482623589	0.000503216308
-0.247169826185889	0.0007721118
-0.247164826135888	0.000746822584
-0.247159826085888	6.12515600000003e-06
-0.247154826035888	0.000759664764
-0.247149825985887	0.000561500048
-0.247144825935887	0.000952692608
-0.247139825885886	0.000972449808
-0.247134825835886	0.000468048492
-0.247129825785885	0.000241038264
-0.247124825735885	0.000612276052
-0.247119825685884	0.000192040408
-0.247114825635884	0.000327772372
-0.247109825585883	0.0005004503
-0.247104825535883	0.000240247976
-0.247099825485882	0.00045303302
-0.247094825435882	0.000144227984
-0.247089825385881	0.001141966584
-0.24708482533588	0.000345751424
-0.24707982528588	0.000681031108
-0.24707482523588	0.000199153
-0.247069825185879	0.000445920428
-0.247064825135879	0.000842645004
-0.247059825085878	0.00021495876
-0.247054825035878	0.001030535976
-0.247049824985877	0.0008659585
-0.247044824935877	0.000197769996
-0.247039824885876	0.000383487676
-0.247034824835876	-8.9499692e-05
-0.247029824785875	0.0007671725
-0.247024824735875	0.001040612148
-0.247019824685874	0.000916536932
-0.247014824635874	0.001123987532
-0.247009824585873	5.986474e-05
-0.247004824535873	0.000460738328
-0.246999824485872	0.000933528124
-0.246994824435872	0.000223651928
-0.246989824385871	0.000298729288
-0.246984824335871	0.000599829016
-0.24697982428587	0.000678660244
-0.24697482423587	0.000668584072
-0.246969824185869	-7.843566e-05
-0.246964824135869	0.000834544552
-0.246959824085868	0.00080273546
-0.246954824035868	7.9424368e-05
-0.246949823985867	0.000403047304
-0.246944823935867	0.000328957804
-0.246939823885866	-0.000185717256
-0.246934823835866	4.8800708e-05
-0.246929823785865	0.0008708978
-0.246924823735865	0.000703159172
-0.246919823685864	0.000592123708
-0.246914823635864	0.000590147988
-0.246909823585863	-3.101838e-05
-0.246904823535863	0.000686958268
-0.246899823485862	0.00039870072
-0.246894823435861	0.00059330914
-0.246889823385861	0.00063578712
-0.246884823335861	0.000261783324
-0.24687982328586	0.000717186784
-0.24687482323586	0.000538186552
-0.246869823185859	0.00100129532
-0.246864823135859	0.000254670732
-0.246859823085858	0.0009252301
-0.246854823035858	0.0003078176
-0.246849822985857	0.00027719394
-0.246844822935857	0.00010925774
-0.246839822885856	0.0004757538
-0.246834822835856	0.000656927324
-0.246829822785855	0.000195991848
-0.246824822735855	5.492544e-05
-0.246819822685854	0.0009845017
-0.246814822635853	0.000305051592
-0.246809822585853	0.000754923036
-0.246804822535853	0.000324413648
-0.246799822485852	0.000128224652
-0.246794822435852	0.000473975652
-0.246789822385851	0.000463109192
-0.246784822335851	0.00072568238
-0.24677982228585	0.00032856266
-0.24677482223585	0.000613856628
-0.246769822185849	0.001083485272
-0.246764822135849	0.000153909012
-0.246759822085848	0.0002584246
-0.246754822035848	0.001071630952
-0.246749821985847	0.000324413648
-0.246744821935847	-4.7812e-05
-0.246739821885846	0.000667596212
-0.246734821835846	0.000435844256
-0.246729821785845	-3.5167392e-05
-0.246724821735845	0.000665818064
-0.246719821685844	0.000738722132
-0.246714821635844	0.000800957312
-0.246709821585843	0.000594889716
-0.246704821535843	0.000442956848
-0.246699821485842	-0.0002157482
-0.246694821435842	0.000260795464
-0.246689821385841	-0.000544112864
-0.246684821335841	0.00055577046
-0.24667982128584	0.00037499208
-0.24667482123584	0.000701381024
-0.246669821185839	0.00070197374
-0.246664821135839	0.001195113452
-0.246659821085838	0.000969881372
-0.246654821035838	0.000786336984
-0.246649820985837	0.000148179424
-0.246644820935837	0.00042932438
-0.246639820885836	0.000568810212
-0.246634820835836	0.000263759044
-0.246629820785835	0.0005893577
-0.246624820735834	0.000965929932
-0.246619820685834	0.001012359352
-0.246614820635834	0.000336267968
-0.246609820585833	0.000524356512
-0.246604820535833	0.000395341996
-0.246599820485832	5.492544e-05
-0.246594820435832	0.00013395424
-0.246589820385831	0.00018038366
-0.246584820335831	0.00041747006
-0.24657982028583	0.000283911388
-0.24657482023583	0.000262573612
-0.246569820185829	3.7539104e-05
-0.246564820135829	0.000399293436
-0.246559820085828	0.000793449576
-0.246554820035828	0.000558338896
-0.246549819985827	0.000123285352
-0.246544819935826	0.000618795928
-0.246539819885826	0.000386253684
-0.246534819835826	0.000388031832
-0.246529819785825	0.000397120144
-0.246524819735825	0.001002480752
-0.246519819685824	0.000196386992
-0.246514819635824	0.000149562428
-0.246509819585823	0.000120716916
-0.246504819535823	0.00015371144
-0.246499819485822	0.000639145844
-0.246494819435822	0.000530481244
-0.246489819385821	7.8831652e-05
-0.246484819335821	0.000478322236
-0.24647981928582	4.8207992e-05
-0.24647481923582	4.10954e-05
-0.246469819185819	0.000430509812
-0.246464819135819	0.000578293668
-0.246459819085818	0.000158848312
-0.246454819035818	0.000641911852
-0.246449818985817	0.000288850688
-0.246444818935817	0.000387439116
-0.246439818885816	-2.7264512e-05
-0.246434818835816	6.5989472e-05
-0.246429818785815	0.000646456008
-0.246424818735815	0.000126644076
-0.246419818685814	0.000448884008
-0.246414818635814	-0.000189866268
-0.246409818585813	0.000571971364
-0.246404818535813	0.00045896018
-0.246399818485812	0.00064072642
-0.246394818435812	0.000659100616
-0.246389818385811	-8.535068e-05
-0.246384818335811	-0.00016042804
-0.24637981828581	0.000449476724
-0.24637481823581	-1.0470892e-05
-0.246369818185809	0.000500055156
-0.246364818135809	0.001019867088
-0.246359818085808	0.000205870448
-0.246354818035807	-0.000138497548
-0.246349817985807	9.28630800000002e-06
-0.246344817935807	0.000780409824
-0.246339817885806	0.000548657868
-0.246334817835806	0.000272847356
-0.246329817785805	0.000116370332
-0.246324817735805	-2.8449944e-05
-0.246319817685804	0.00023076452
-0.246314817635804	0.000547274864
-0.246309817585803	0.000212390324
-0.246304817535803	0.000871292944
-0.246299817485802	0.000614251772
-0.246294817435802	0.000438412692
-0.246289817385801	0.000137510536
-0.246284817335801	-0.000107281172
-0.2462798172858	0.000708296044
-0.246274817235799	0.000603780456
-0.246269817185799	0.000274823076
-0.246264817135799	0.000555177744
-0.246259817085798	0.000104713584
-0.246254817035798	4.208326e-05
-0.246249816985797	8.4363668e-05
-0.246244816935797	0.000529690956
-0.246239816885796	0.0005053896
-0.246234816835796	0.00034338056
-0.246229816785795	0.00036906492
-0.246224816735795	0.001072223668
-0.246219816685794	0.000405813312
-0.246214816635794	0.00087386138
-0.246209816585793	0.00083237126
-0.246204816535793	0.000798586448
-0.246199816485792	0.000453823308
-0.246194816435791	-5.4529448e-05
-0.246189816385791	0.000381314384
-0.246184816335791	0.00022681308
-0.24617981628579	-7.942352e-05
-0.24617481623579	1.5213468e-05
-0.246169816185789	0.000253880444
-0.246164816135789	-4.1687268e-05
-0.246159816085788	0.000956446476
-0.246154816035788	7.665836e-05
-0.246149815985787	-0.0001762338
-0.246144815935787	0.00079977188
-0.246139815885786	-3.75344399999999e-06
-0.246134815835786	0.000243804272
-0.246129815785785	0.000250324148
-0.246124815735785	-1.1853896e-05
-0.246119815685784	8.6141816e-05
-0.246114815635784	0.000337650972
-0.246109815585783	9.7798564e-05
-0.246104815535783	0.000572959224
-0.246099815485782	1.8572192e-05
-0.246094815435782	0.000214563616
-0.246089815385781	5.33486800000001e-06
-0.24608481533578	0.000399293436
-0.24607981528578	0.000763418632
-0.24607481523578	-0.000132965532
-0.246069815185779	0.00011617276
-0.246064815135779	0.0008708978
-0.246059815085778	0.000370447924
-0.246054815035778	7.9424368e-05
-0.246049814985777	4.4849268e-05
-0.246044814935777	0.000720150364
-0.246039814885776	-2.9635376e-05
-0.246034814835776	0.000151143004
-0.246029814785775	0.000277391512
-0.246024814735775	0.000300705008
-0.246019814685774	8.2783092e-05
-0.246014814635774	0.000291419124
-0.246009814585773	4.3861408e-05
-0.246004814535772	0.001002678324
-0.245999814485772	0.000254078016
-0.245994814435772	0.000513094908
-0.245989814385771	-0.000310385188
-0.245984814335771	0.000321252496
-0.24597981428577	0.00034831986
-0.24597481423577	0.000809057764
-0.245969814185769	5.393758e-05
-0.245964814135769	0.000226220364
-0.245959814085768	0.00047279022
-0.245954814035768	0.00025941246
-0.245949813985767	4.4454124e-05
-0.245944813935767	0.000509538612
-0.245939813885766	0.000505784744
-0.245934813835766	0.000974227956
-0.245929813785765	0.000635391976
-0.245924813735764	0.000672140368
-0.245919813685764	0.000299519576
-0.245914813635764	0.000269488632
-0.245909813585763	0.000139288684
-0.245904813535763	9.2068976e-05
-0.245899813485762	0.00026632748
-0.245894813435762	0.00057651552
-0.245889813385761	0.000357013028
-0.245884813335761	8.1004944e-05
-0.24587981328576	0.000319869492
-0.24587481323576	0.000355037308
-0.245869813185759	0.000388426976
-0.245864813135759	0.000405220596
-0.245859813085758	-0.000209030752
-0.245854813035758	-7.70488399999997e-06
-0.245849812985757	-0.000584022408
-0.245844812935757	9.9576712e-05
-0.245839812885756	0.00027027892
-0.245834812835756	-6.6778912e-05
-0.245829812785755	0.000129607656
-0.245824812735755	-5.6505168e-05
-0.245819812685754	7.7843792e-05
-0.245814812635753	-0.000389216416
-0.245809812585753	0.000192040408
-0.245804812535753	0.000479507668
-0.245799812485752	0.00015074786
-0.245794812435752	4.3268692e-05
-0.245789812385751	-3.8328544e-05
-0.245784812335751	0.00023570382
-0.24577981228575	0.000368867348
-0.24577481223575	0.000205277732
-0.245769812185749	0.000283516244
-0.245764812135749	-0.000263560624
-0.245759812085748	0.000799179164
-0.245754812035748	0.000435844256
-0.245749811985747	0.00069209514
-0.245744811935747	0.000124865928
-0.245739811885746	0.000145610988
-0.245734811835745	0.000557351036
-0.245729811785745	0.000714025632
-0.245724811735745	-0.000603186892
-0.245719811685744	0.000480297956
-0.245714811635744	-0.000174653224
-0.245709811585743	-1.6002908e-05
-0.245704811535743	0.000522380792
-0.245699811485742	0.000402849732
-0.245694811435742	0.000227998512
-0.245689811385741	-2.9437804e-05
-0.245684811335741	0.000270081348
-0.24567981128574	0.00022681308
-0.24567481123574	0.00020606802
-0.245669811185739	0.000219502916
-0.245664811135739	5.3740008e-05
-0.245659811085738	0.000314337476
-0.245654811035737	0.000186113248
-0.245649810985737	6.4408896e-05
-0.245644810935737	0.00018828654
-0.245639810885736	0.000203894728
-0.245634810835736	0.000363928048
-0.245629810785735	0.00065752004
-0.245624810735735	7.4485068e-05
-0.245619810685734	-3.003052e-05
-0.245614810635734	0.000206265592
-0.245609810585733	0.000700590736
-0.245604810535733	0.000415691912
-0.245599810485732	0.00061207848
-0.245594810435732	0.000242223696
-0.245589810385731	0.000201721436
-0.245584810335731	0.000417074916
-0.24557981028573	0.000405220596
-0.24557481023573	0.0002880604
-0.245569810185729	0.000142054692
-0.245564810135729	0.00030189044
-0.245559810085728	0.000563080624
-0.245554810035728	-0.000214365196
-0.245549809985727	0.000173271068
-0.245544809935726	0.000612868768
-0.245539809885726	5.33486800000001e-06
-0.245534809835726	-0.000115184052
-0.245529809785725	0.000309398176
-0.245524809735725	8.10087600000003e-06
-0.245519809685724	0.000244001844
-0.245514809635724	0.00026632748
-0.245509809585723	0.000270674064
-0.245504809535723	0.000166948764
-0.245499809485722	-0.000518230932
-0.245494809435722	0.0003275748
-0.245489809385721	-0.0003293521
-0.245484809335721	0.000312954472
-0.24547980928572	-0.000120320924
-0.24547480923572	-9.2068128e-05
-0.245469809185719	0.000233925672
-0.245464809135718	0.000357605744
-0.245459809085718	0.000275810936
-0.245454809035718	0.000230962092
-0.245449808985717	0.000419050636
-0.245444808935717	-0.000476740812
-0.245439808885716	1.9757624e-05
-0.245434808835716	-0.000315917204
-0.245429808785715	-0.000204486596
-0.245424808735715	-1.1853896e-05
-0.245419808685714	0.000499264868
-0.245414808635714	0.000320264636
-0.245409808585713	0.000104516012
-0.245404808535713	6.7372476e-05
-0.245399808485712	0.000481088244
-0.245394808435712	-0.000212982192
-0.245389808385711	7.90330400000003e-06
-0.24538480833571	7.3299636e-05
-0.24537980828571	0.000312559328
-0.24537480823571	7.2904492e-05
-0.245369808185709	0.000332711672
-0.245364808135709	0.000270674064
-0.245359808085708	-8.10002799999998e-06
-0.245354808035708	0.000229183944
-0.245349807985707	0.000174258928
-0.245344807935707	-4.3465416e-05
-0.245339807885706	0.000108665024
-0.245334807835706	-0.000338835556
-0.245329807785705	0.000532654536
-0.245324807735705	0.000462516476
-0.245319807685704	0.000416284628
-0.245314807635704	-6.559348e-05
-0.245309807585703	-4.386056e-05
-0.245304807535703	-4.386056e-05
-0.245299807485702	-0.000583627264
-0.245294807435702	7.9029224e-05
-0.245289807385701	0.000226220364
-0.245284807335701	0.00028509682
-0.2452798072857	0.000322437928
-0.245274807235699	0.00042438508
-0.245269807185699	-0.000268499924
-0.245264807135699	-1.6990768e-05
-0.245259807085698	-0.00010510788
-0.245254807035698	-8.0213808e-05
-0.245249806985697	0.000590543132
-0.245244806935697	-0.00038664798
-0.245239806885696	-7.5669652e-05
-0.245234806835696	-0.000360173332
