# S11_frequency_set	VNA_S11_trace
# "S11 frequency"	"S11 magnitude"
# 100
100000	-36.62391661
159595.95959596	-19.51512618
219191.919191919	-11.23993854
278787.878787879	-11.80385576
338383.838383838	-8.302950907
397979.797979798	-23.76613993
457575.757575758	-8.897768293
517171.717171717	-14.29797084
576767.676767677	-12.9854339
636363.636363636	-12.04264706
695959.595959596	-13.10250123
755555.555555556	-11.49954808
815151.515151515	-11.23480894
874747.474747475	-5.1576022
934343.434343434	-19.23831052
993939.393939394	-10.91390336
1053535.35353535	-9.403862396
1113131.31313131	-6.455593147
1172727.27272727	-5.24428757
1232323.23232323	-4.246781743
1291919.19191919	-4.099403345
1351515.15151515	-4.104804126
1411111.11111111	-5.668752807
1470707.07070707	-4.61118299
1530303.03030303	-5.677635463
1589898.98989899	-9.01142474
1649494.94949495	-8.599878972
1709090.90909091	-8.219569664
1768686.86868687	-10.199502
1828282.82828283	-9.107658417
1887878.78787879	-9.151374952
1947474.74747475	-8.615152992
2007070.70707071	-11.29146467
2066666.66666667	-11.84638904
2126262.62626263	-13.39606788
2185858.58585859	-12.62027876
2245454.54545455	-13.05299359
2305050.50505051	-12.84207542
2364646.46464646	-13.0142776
2424242.42424242	-12.0338996
2483838.38383838	-12.65988776
2543434.34343434	-13.13138341
2603030.3030303	-13.47315451
2662626.26262626	-13.76531681
2722222.22222222	-14.27035927
2781818.18181818	-14.27269472
2841414.14141414	-14.23275659
2901010.1010101	-13.93198347
2960606.06060606	-14.69858391
3020202.02020202	-14.78342593
3079797.97979798	-14.30374297
3139393.93939394	-14.66735195
3198989.8989899	-16.40577054
3258585.85858586	-15.43200655
3318181.81818182	-15.55862256
3377777.77777778	-16.3613545
3437373.73737374	-16.63209607
3496969.6969697	-16.46666933
3556565.65656566	-16.30566536
3616161.61616162	-14.99432597
3675757.57575758	-16.17236717
3735353.53535354	-17.2735173
3794949.49494949	-16.81157089
3854545.45454545	-17.08893833
3914141.41414141	-16.64774001
3973737.37373737	-17.53737788
4033333.33333333	-16.36620629
4092929.29292929	-16.32382123
4152525.25252525	-17.00507596
4212121.21212121	-17.57108172
4271717.17171717	-17.27281587
4331313.13131313	-17.39222358
4390909.09090909	-17.27559598
4450505.05050505	-17.6724105
4510101.01010101	-18.50536782
4569696.96969697	-18.22269705
4629292.92929293	-17.97231343
4688888.88888889	-17.55427847
4748484.84848485	-17.31291086
4808080.80808081	-17.82725165
4867676.76767677	-17.80380633
4927272.72727273	-18.44293852
4986868.68686869	-17.79484138
5046464.64646465	-18.51852833
5106060.60606061	-18.1680955
5165656.56565657	-18.48122834
5225252.52525253	-18.18112443
5284848.48484849	-17.70965357
5344444.44444444	-17.95963257
5404040.4040404	-18.80822814
5463636.36363636	-18.27567764
5523232.32323232	-19.30923626
5582828.28282828	-18.36525178
5642424.24242424	-18.37641068
5702020.2020202	-18.59108227
5761616.16161616	-18.9953162
5821212.12121212	-19.13769186
5880808.08080808	-18.59098101
5940404.04040404	-18.47978958
6000000	-19.13519817
