# S12_frequency_set	VNA_S12_trace
# "S12 frequency"	"S12 magnitude"
# 1000
100000	-12.56120304
20119919.9199199	-14.25045231
40139839.8398398	-15.56935944
60159759.7597598	-15.48209794
80179679.6796797	-15.11371661
100199599.5996	-16.07137043
120219519.51952	-19.992619
140239439.439439	-24.68172602
160259359.359359	-28.6477981
180279279.279279	-30.08177101
200299199.199199	-30.79402775
220319119.119119	-33.22373085
240339039.039039	-33.87806919
260358958.958959	-31.17843439
280378878.878879	-24.6965698
300398798.798799	-27.1284063
320418718.718719	-35.85897794
340438638.638639	-50.73515638
360458558.558559	-57.55083224
380478478.478478	-48.56937002
400498398.398398	-42.15730986
420518318.318318	-43.41837605
440538238.238238	-46.22420024
460558158.158158	-57.53337969
480578078.078078	-54.64208111
500597997.997998	-47.65815243
520617917.917918	-56.87787155
540637837.837838	-69.09134316
560657757.757758	-52.3582789
580677677.677678	-57.20623124
600697597.597598	-56.36668234
620717517.517517	-44.91099258
640737437.437437	-49.26625874
660757357.357357	-46.13451429
680777277.277277	-43.55657265
700797197.197197	-52.00902098
720817117.117117	-52.72396528
740837037.037037	-53.99661318
760856956.956957	-60.28440605
780876876.876877	-51.96958898
800896796.796797	-54.86360243
820916716.716717	-49.46918215
840936636.636637	-62.1919609
860956556.556557	-65.68390863
880976476.476476	-81.02148052
900996396.396396	-50.78557984
921016316.316316	-58.29848962
941036236.236236	-59.54145526
961056156.156156	-62.34655573
981076076.076076	-55.76330255
1001095995.996	-53.30871724
1021115915.91592	-57.77217801
1041135835.83584	-48.63056645
1061155755.75576	-50.75909056
1081175675.67568	-59.62291503
1101195595.5956	-48.33021344
1121215515.51552	-57.13687647
1141235435.43544	-65.00672248
1161255355.35536	-52.40665535
1181275275.27528	-76.6298428
1201295195.1952	-56.8917664
1221315115.11512	-55.01584144
1241335035.03503	-48.70042933
1261354954.95495	-47.36843276
1281374874.87487	-54.85663201
1301394794.79479	-59.20759142
1321414714.71471	-52.62558131
1341434634.63463	-58.41829868
1361454554.55455	-59.20901054
1381474474.47447	-50.81429019
1401494394.39439	-52.29235403
1421514314.31431	-52.31769057
1441534234.23423	-54.25084927
1461554154.15415	-52.0580141
1481574074.07407	-60.2396886
1501593993.99399	-52.52686447
1521613913.91391	-55.56922107
1541633833.83383	-53.71502718
1561653753.75375	-48.61320678
1581673673.67367	-54.29163041
1601693593.59359	-61.31288998
1621713513.51351	-50.92560616
1641733433.43343	-51.23208119
1661753353.35335	-51.50893476
1681773273.27327	-59.6775849
1701793193.19319	-58.77734097
1721813113.11311	-63.42141557
1741833033.03303	-58.81217287
1761852952.95295	-66.60340329
1781872872.87287	-58.68202222
1801892792.79279	-59.05224078
1821912712.71271	-59.5675228
1841932632.63263	-67.26313682
