# Time_set	MSO_chan2_trace
# "Channel 2 time series"	"Voltage"
# 100000
-0.24721981975481	-0.001192939312
-0.247214819704809	-0.000943010732
-0.247209819654809	-0.000580861256
-0.247204819604809	-0.000994774596
-0.247199819554808	7.962194e-05
-0.247194819504808	-0.000753736756
-0.247189819454807	-0.000965731512
-0.247184819404806	-0.001178121412
-0.247179819354806	-0.000768159512
-0.247174819304806	-0.00106431994
-0.247169819254805	-0.000995960028
-0.247164819204804	-0.001320768396
-0.247159819154804	-0.00118088742
-0.247154819104803	-0.000937676288
-0.247149819054803	-0.001050687472
-0.247144819004803	-0.001314446092
-0.247139818954802	-0.000869909092
-0.247134818904801	-0.000562684632
-0.247129818854801	-0.00086872366
-0.247124818804801	-0.001361863372
-0.2471198187548	-0.001207954784
-0.2471148187048	-0.000892234728
-0.247109818654799	-0.001046736032
-0.247104818604798	-0.00072252038
-0.247099818554798	-0.00114334874
-0.247094818504798	-0.001434174724
-0.247089818454797	-0.001662172812
-0.247084818404796	-0.000769740088
-0.247079818354796	-0.001059775784
-0.247074818304795	-0.001232651284
-0.247069818254795	-0.001037845292
-0.247064818204795	-0.001079928128
-0.247059818154794	-0.000916536084
-0.247054818104793	-0.0012579405
-0.247049818054793	-0.00098331542
-0.247044818004792	-0.000986279
-0.247039817954792	-0.00168864746
-0.247034817904792	-0.001086843148
-0.247029817854791	-0.000768159512
-0.24702481780479	-0.000435250692
-0.24701981775479	-0.001247864328
-0.24701481770479	-0.001002282332
-0.247009817654789	-0.000691501576
-0.247004817604789	-0.00094874032
-0.246999817554788	-0.000512896488
-0.246994817504787	-0.000854696048
-0.246989817454787	-0.00131523638
-0.246984817404787	-0.000863981932
-0.246979817354786	-0.000823479672
-0.246974817304785	-0.00161949726
-0.246969817254785	-0.001072420392
-0.246964817204784	-0.000402651312
-0.246959817154784	-0.001520908832
-0.246954817104784	-0.00113347014
-0.246949817054783	-0.001180294704
-0.246944817004782	-0.001043772452
-0.246939816954782	-0.000975214968
-0.246934816904782	-0.001303579632
-0.246929816854781	-0.001553113068
-0.246924816804781	-0.00119471746
-0.24691981675478	-0.001062146648
-0.246914816704779	-0.00125102548
-0.246909816654779	-0.001252408484
-0.246904816604779	-0.001375693412
-0.246899816554778	-0.000866352796
-0.246894816504777	-0.001113910512
-0.246889816454777	-0.001116281376
-0.246884816404776	-0.001133272568
-0.246879816354776	-0.000566833644
-0.246874816304776	-0.000922463244
-0.246869816254775	-0.000693082152
-0.246864816204774	-0.00098430328
-0.246859816154774	-0.001350601768
-0.246854816104774	-0.00070078746
-0.246849816054773	-0.001305160208
-0.246844816004773	-0.001774986424
-0.246839815954772	-0.000275414944
-0.246834815904771	-0.000987662004
-0.246829815854771	-0.001075779116
-0.246824815804771	-0.00108802858
-0.24681981575477	-0.001258533216
-0.246814815704769	-0.000673522524
-0.246809815654769	-0.001283427288
-0.246804815604768	-0.001487914308
-0.246799815554768	-0.001267621528
-0.246794815504768	-0.000786336136
-0.246789815454767	-0.000773493956
-0.246784815404766	-0.00121941396
-0.246779815354766	-0.001150856476
-0.246774815304765	-0.000646060016
-0.246769815254765	-0.001728359432
-0.246764815204765	-0.001389128308
-0.246759815154764	-0.001592034752
-0.246754815104763	-0.000717185936
-0.246749815054763	-0.001550149488
-0.246744815004763	-0.0009665218
-0.246739814954762	-0.000618399936
-0.246734814904762	-0.00091515308
-0.246729814854761	-0.00118187528
-0.24672481480476	-0.000810637492
-0.24671981475476	-0.00065732162
-0.24671481470476	-0.001648737916
-0.246709814654759	-0.00110581006
-0.246704814604758	-0.0014900876
-0.246699814554758	-0.001387152588
-0.246694814504757	-0.00081537922
-0.246689814454757	-0.001264065232
-0.246684814404757	-0.001455314928
-0.246679814354756	-0.000728842684
-0.246674814304755	-0.000553793892
-0.246669814254755	-0.001310099508
-0.246664814204755	-0.001171601536
-0.246659814154754	-0.00050123974
-0.246654814104754	-0.00086576008
-0.246649814054753	-0.000826640824
-0.246644814004752	-0.001184641288
-0.246639813954752	-0.000509340192
-0.246634813904752	-0.000693674868
-0.246629813854751	-0.001162908368
-0.24662481380475	-0.00109790718
-0.24661981375475	-0.001267423956
-0.246614813704749	-0.00148712402
-0.246609813654749	-0.001037055004
-0.246604813604749	-0.001252408484
-0.246599813554748	-0.000852720328
-0.246594813504747	-0.000872082384
-0.246589813454747	-0.001087435864
-0.246584813404747	-0.001247469184
-0.246579813354746	-0.000832567984
-0.246574813304746	-0.00116705738
-0.246569813254745	-0.001214079516
-0.246564813204744	-0.001573858128
-0.246559813154744	-0.001052070476
-0.246554813104744	-0.001163896228
-0.246549813054743	-0.001273351116
