# S12_frequency_set	VNA_S12_trace
# "S12 frequency"	"S12 magnitude"
# 1000
100000	-24.28955302
20119919.9199199	-30.76264783
40139839.8398398	-57.4969707
60159759.7597598	-35.30602192
80179679.6796797	-34.31058153
100199599.5996	-49.76553613
120219519.51952	-42.29277335
140239439.439439	-44.9583249
160259359.359359	-40.18454475
180279279.279279	-38.09707757
200299199.199199	-46.50216231
220319119.119119	-42.02795772
240339039.039039	-38.1169564
260358958.958959	-34.9992443
280378878.878879	-37.34242911
300398798.798799	-41.0400826
320418718.718719	-42.32220684
340438638.638639	-43.97527666
360458558.558559	-38.50083674
380478478.478478	-37.56586136
400498398.398398	-41.39637043
420518318.318318	-45.66471688
440538238.238238	-39.01430504
460558158.158158	-47.69329561
480578078.078078	-46.44762512
500597997.997998	-41.84863732
520617917.917918	-41.92939089
540637837.837838	-38.41889437
560657757.757758	-40.68611136
580677677.677678	-48.8473243
600697597.597598	-47.30812142
620717517.517517	-48.11731156
640737437.437437	-47.89831994
660757357.357357	-45.2101419
680777277.277277	-39.32749418
700797197.197197	-38.87234824
720817117.117117	-38.86733967
740837037.037037	-38.47852531
760856956.956957	-55.10429431
780876876.876877	-39.06241613
800896796.796797	-38.70651758
820916716.716717	-52.37733157
840936636.636637	-42.34988147
860956556.556557	-42.03740501
880976476.476476	-47.92760546
900996396.396396	-38.65241998
921016316.316316	-40.65051139
941036236.236236	-42.06604705
961056156.156156	-43.27881053
981076076.076076	-47.76227162
1001095995.996	-37.52200142
1021115915.91592	-44.09890619
1041135835.83584	-39.18424642
1061155755.75576	-44.63421879
1081175675.67568	-50.24751282
1101195595.5956	-50.930169
1121215515.51552	-38.07381044
1141235435.43544	-40.09369661
1161255355.35536	-46.19281817
1181275275.27528	-50.34366103
1201295195.1952	-47.83667855
1221315115.11512	-42.7066507
1241335035.03503	-58.47491424
1261354954.95495	-48.92948344
1281374874.87487	-44.98934981
1301394794.79479	-46.82745328
1321414714.71471	-41.76731133
1341434634.63463	-47.93831211
1361454554.55455	-44.16095708
1381474474.47447	-46.72398347
1401494394.39439	-40.6601552
1421514314.31431	-39.21204275
1441534234.23423	-51.72684477
1461554154.15415	-39.98342324
