# S12_frequency_set	VNA_S12_trace
# "S12 frequency"	"S12 magnitude"
# 1000
100000	-94.8944996
20119919.9199199	-62.91094824
40139839.8398398	-94.50389112
60159759.7597598	-104.8391891
80179679.6796797	-96.7720451
100199599.5996	-106.8017136
120219519.51952	-97.8347246
140239439.439439	-106.665352
160259359.359359	-121.0785687
180279279.279279	-111.9808848
200299199.199199	-116.6929191
220319119.119119	-108.4152283
240339039.039039	-105.4536312
260358958.958959	-115.0495526
280378878.878879	-108.9001547
300398798.798799	-110.3573065
320418718.718719	-113.6576037
340438638.638639	-112.2004685
360458558.558559	-121.606403
380478478.478478	-111.7626899
400498398.398398	-118.42143
420518318.318318	-113.9486161
440538238.238238	-109.4011001
460558158.158158	-114.0100249
480578078.078078	-118.3453718
500597997.997998	-108.8437109
520617917.917918	-114.5789932
540637837.837838	-110.7386463
560657757.757758	-111.8721192
580677677.677678	-121.1319832
600697597.597598	-113.1002048
620717517.517517	-108.2874661
640737437.437437	-108.5681833
660757357.357357	-112.8607157
680777277.277277	-106.9706305
700797197.197197	-117.3046335
720817117.117117	-106.8162657
740837037.037037	-119.7148153
760856956.956957	-112.8927561
780876876.876877	-110.8895956
800896796.796797	-127.266403
820916716.716717	-108.7191344
840936636.636637	-111.3011618
860956556.556557	-119.6091925
880976476.476476	-106.6785489
900996396.396396	-119.0417082
921016316.316316	-122.6200562
941036236.236236	-117.0994201
961056156.156156	-110.1158503
981076076.076076	-112.3687839
1001095995.996	-111.3178037
1021115915.91592	-112.7851786
1041135835.83584	-111.481229
1061155755.75576	-110.403617
1081175675.67568	-108.3441396
1101195595.5956	-110.6916644
1121215515.51552	-114.7450953
1141235435.43544	-110.1086355
1161255355.35536	-111.7997576
1181275275.27528	-128.7866133
1201295195.1952	-112.5909857
1221315115.11512	-117.6129206
1241335035.03503	-115.7060474
1261354954.95495	-117.6312773
1281374874.87487	-109.9714104
1301394794.79479	-111.2732954
1321414714.71471	-122.3442936
1341434634.63463	-111.0919427
1361454554.55455	-105.2314112
1381474474.47447	-109.7621362
1401494394.39439	-126.7380344
1421514314.31431	-111.5378449
1441534234.23423	-112.9175857
1461554154.15415	-106.6116913
1481574074.07407	-123.6948154
1501593993.99399	-113.965411
1521613913.91391	-120.9214501
1541633833.83383	-118.2769672
1561653753.75375	-118.1820451
1581673673.67367	-115.4606135
1601693593.59359	-112.9800245
1621713513.51351	-118.7076803
1641733433.43343	-118.2266587
1661753353.35335	-108.7765182
1681773273.27327	-109.7656828
1701793193.19319	-115.7252395
1721813113.11311	-111.5653443
1741833033.03303	-117.4895866
1761852952.95295	-113.9048165
1781872872.87287	-122.7786337
1801892792.79279	-122.5299788
1821912712.71271	-138.3785674
1841932632.63263	-119.9286321
1861952552.55255	-125.3707339
1881972472.47247	-126.7013613
1901992392.39239	-122.6097727
1922012312.31231	-110.239937
1942032232.23223	-120.2649282
1962052152.15215	-142.4381556
1982072072.07207	-117.6245265
2002091991.99199	-131.5391568
2022111911.91191	-117.5584555
2042131831.83183	-118.1826879
2062151751.75175	-116.0598194
2082171671.67167	-112.545536
2102191591.59159	-115.5700379
2122211511.51151	-120.7535677
2142231431.43143	-109.516814
2162251351.35135	-143.8642978
2182271271.27127	-115.8907275
2202291191.19119	-123.0502611
2222311111.11111	-114.7079155
2242331031.03103	-112.7935335
2262350950.95095	-111.9792473
2282370870.87087	-114.1408461
2302390790.79079	-111.1959169
2322410710.71071	-116.1101347
2342430630.63063	-120.6215886
2362450550.55055	-112.878331
2382470470.47047	-120.0437697
2402490390.39039	-116.1486736
2422510310.31031	-107.645082
2442530230.23023	-110.7342709
2462550150.15015	-115.0889875
2482570070.07007	-111.3150099
2502589989.98999	-108.9187055
2522609909.90991	-113.9185376
2542629829.82983	-112.3999212
2562649749.74975	-114.6620344
2582669669.66967	-121.1542336
2602689589.58959	-109.9662018
2622709509.50951	-113.910155
2642729429.42943	-115.8067646
2662749349.34935	-111.7825004
2682769269.26927	-123.9861515
2702789189.18919	-126.5286939
2722809109.10911	-108.2926574
2742829029.02903	-114.8270544
2762848948.94895	-115.2636504
2782868868.86887	-114.7646696
2802888788.78879	-116.3670471
2822908708.70871	-119.9852622
2842928628.62863	-119.7937613
2862948548.54855	-133.8077842
2882968468.46847	-121.3277768
2902988388.38839	-124.2065017
2923008308.30831	-115.0157048
2943028228.22823	-138.4362531
2963048148.14815	-131.6053995
2983068068.06807	-115.8367828
3003087987.98799	-122.1250801
3023107907.90791	-118.3242047
3043127827.82783	-119.287844
3063147747.74775	-116.6644373
3083167667.66767	-117.2912426
3103187587.58759	-122.5723552
3123207507.50751	-120.6527299
3143227427.42743	-109.4844795
3163247347.34735	-125.2727604
3183267267.26727	-122.0841322
3203287187.18719	-118.8091254
3223307107.10711	-112.9416774
3243327027.02703	-120.4337489
3263346946.94695	-118.112953
