# S12_frequency_set	VNA_S12_trace
# "S12 frequency"	"S12 magnitude"
# 1000
100000	-67.78557793
20119919.9199199	-87.72136663
40139839.8398398	-107.8381001
60159759.7597598	-95.23326748
80179679.6796797	-100.4266437
100199599.5996	-102.7820965
120219519.51952	-99.77666985
140239439.439439	-107.0507495
160259359.359359	-106.5016941
180279279.279279	-103.311097
200299199.199199	-99.15347405
220319119.119119	-117.7968448
240339039.039039	-117.2387047
260358958.958959	-113.4293701
280378878.878879	-98.452581
300398798.798799	-97.40496334
320418718.718719	-110.3562528
340438638.638639	-103.2673538
360458558.558559	-95.80422789
380478478.478478	-102.6912892
400498398.398398	-106.4295795
420518318.318318	-103.7212306
440538238.238238	-95.92337506
460558158.158158	-112.3177011
480578078.078078	-99.57813577
500597997.997998	-98.87731823
520617917.917918	-103.8644625
540637837.837838	-115.028955
560657757.757758	-99.92451641
580677677.677678	-99.2582771
600697597.597598	-104.6478101
620717517.517517	-97.65733813
640737437.437437	-108.0361776
660757357.357357	-104.245501
680777277.277277	-102.0490565
700797197.197197	-110.8293804
720817117.117117	-113.2020848
740837037.037037	-117.5014116
760856956.956957	-102.2232103
780876876.876877	-102.7151785
800896796.796797	-104.7916862
820916716.716717	-114.3680397
840936636.636637	-117.9090276
860956556.556557	-103.2476759
880976476.476476	-106.5410739
900996396.396396	-101.7535938
921016316.316316	-104.6488414
941036236.236236	-109.001075
961056156.156156	-107.1800809
981076076.076076	-101.6901942
1001095995.996	-106.7545587
1021115915.91592	-109.8931865
1041135835.83584	-107.5832243
1061155755.75576	-110.7616982
1081175675.67568	-107.194292
1101195595.5956	-109.3786429
1121215515.51552	-105.1863302
1141235435.43544	-106.3851765
1161255355.35536	-99.74708932
1181275275.27528	-102.2041561
1201295195.1952	-122.3092413
1221315115.11512	-113.930987
1241335035.03503	-101.9629666
1261354954.95495	-103.5348403
1281374874.87487	-99.48404257
1301394794.79479	-98.00403771
1321414714.71471	-105.9773175
1341434634.63463	-111.3066383
1361454554.55455	-102.0830798
1381474474.47447	-111.5384901
1401494394.39439	-99.83451713
1421514314.31431	-108.8278364
1441534234.23423	-99.55095748
1461554154.15415	-126.0951611
1481574074.07407	-97.58430486
1501593993.99399	-103.9482895
1521613913.91391	-104.2090888
1541633833.83383	-103.5825636
1561653753.75375	-111.6244149
1581673673.67367	-100.8798663
1601693593.59359	-103.2930134
1621713513.51351	-106.8089996
1641733433.43343	-122.5732805
1661753353.35335	-115.6428979
1681773273.27327	-108.7396596
1701793193.19319	-99.36611605
1721813113.11311	-104.4493593
1741833033.03303	-105.3547195
1761852952.95295	-111.8340264
1781872872.87287	-105.2964974
1801892792.79279	-112.1823213
1821912712.71271	-104.3879374
1841932632.63263	-115.2832265
1861952552.55255	-109.645495
1881972472.47247	-114.4775787
1901992392.39239	-105.1692248
1922012312.31231	-100.4226102
1942032232.23223	-103.5687552
1962052152.15215	-105.3200992
1982072072.07207	-100.8936068
2002091991.99199	-104.7880177
2022111911.91191	-105.3320938
2042131831.83183	-103.8424256
2062151751.75175	-116.3349933
2082171671.67167	-133.2541583
2102191591.59159	-106.904152
2122211511.51151	-101.3572323
2142231431.43143	-106.1666579
2162251351.35135	-120.7524163
2182271271.27127	-106.1182025
2202291191.19119	-112.9330287
2222311111.11111	-118.1348693
2242331031.03103	-100.2380686
2262350950.95095	-109.4731014
2282370870.87087	-100.4411707
2302390790.79079	-98.47206144
2322410710.71071	-107.2807657
2342430630.63063	-106.6504196
2362450550.55055	-111.2928122
2382470470.47047	-103.3366724
2402490390.39039	-103.0777778
2422510310.31031	-105.1166858
2442530230.23023	-102.1039421
2462550150.15015	-105.1839845
2482570070.07007	-106.726713
