# Time_set	MSO_chan2_trace
# "Channel 2 time series"	"Voltage"
# 100000
-0.247216157441567	-0.00095763106
-0.247211157391566	-0.00070375104
-0.247206157341566	-0.000980746984
-0.247201157291565	-0.00055359632
-0.247196157241565	-0.001054243768
-0.247191157191565	-0.000985883856
-0.247186157141564	-0.00081241564
-0.247181157091563	-0.000376966952
-0.247176157041563	-0.000434855548
-0.247171156991563	-0.000615238784
-0.247166156941562	-0.000335476832
-0.247161156891561	-0.001159944788
-0.247156156841561	-0.000525145952
-0.24715115679156	-0.000832567984
-0.24714615674156	-0.00045876176
-0.24714115669156	3.12168e-05
-0.247136156641559	-0.000707504908
-0.247131156591558	-0.001191161164
-0.247126156541558	-0.000391982424
-0.247121156491557	-3.1808668e-05
-0.247116156441557	-0.000809056916
-0.247111156391557	-0.000679844828
-0.247106156341556	-0.000490570852
-0.247101156291555	-0.000931353984
-0.247096156241555	-0.000382301396
-0.247091156191555	-0.000951901472
-0.247086156141554	-0.000945974312
-0.247081156091553	-0.00097541254
-0.247076156041553	-0.00093491028
-0.247071155991552	-0.000564660352
-0.247066155941552	-0.000682808408
-0.247061155891552	-0.00035009716
-0.247056155841551	-0.000907052628
-0.24705115579155	-0.000764603216
-0.24704615574155	-0.000434657976
-0.247041155691549	-0.000570785084
-0.247036155641549	-0.001319780536
-0.247031155591549	-0.0005861957
-0.247026155541548	-0.000920487524
-0.247021155491547	-0.000966324228
-0.247016155441547	-0.000560116196
-0.247011155391546	-0.001167847668
-0.247006155341546	-0.0009418253
-0.247001155291546	-0.000707109764
-0.246996155241545	-0.000558338048
-0.246991155191544	-0.000963360648
-0.246986155141544	-0.000945579168
-0.246981155091544	-0.00084205144
-0.246976155041543	-0.000683598696
-0.246971154991542	-0.00045876176
-0.246966154941542	-0.00061286792
-0.246961154891541	-0.00041727164
-0.246956154841541	-0.000802734612
-0.246951154791541	-0.000328166668
-0.24694615474154	-0.000575131668
-0.246941154691539	-0.000770530376
